group_fig2c	binID	GeneID	gene	KO	KO_Defintion	product	EC	FunC_ID
NO reduction	D19_G1.34.1.1	D19_G1.34.1.1_PROKKA_235460	norB_24	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D20_G1.24	D20_G1.24_PROKKA_75983	norB_10	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	3
NO reduction	D20_O1.13	D20_O1.13_PROKKA_225606	norB_28	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	4
NO reduction	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_283440	norB_38	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	3
NO reduction	D30_P23	D30_P23_PROKKA_138710	norB_21	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D31_O1.3.2	D31_O1.3.2_PROKKA_99765	norB_12	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	4
NO reduction	D35_G2.16	D35_G2.16_PROKKA_116794	norB_13	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D35_G2.27	D35_G2.27_PROKKA_73883	norB_9	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D36_G7	D36_G7_PROKKA_301981	norB_30	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_163523	norB_20	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	4
NO reduction	D39_G1.35	D39_G1.35_PROKKA_52671	norB_4	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D47_O14	D47_O14_PROKKA_06873	norB_1	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D47_O14	D47_O14_PROKKA_155165	norB_23	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D47_O14	D47_O14_PROKKA_234262	norB_30	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D47_O14	D47_O14_PROKKA_260871	norB_33	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D47_O14	D47_O14_PROKKA_273887	norB_35	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D49_G15	D49_G15_PROKKA_191466	NA	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Cytochrome C and Quinol oxidase polypeptide I	NA	2
NO reduction	D49_G15	D49_G15_PROKKA_232812	norB_25	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	2
NO reduction	D49_O1	D49_O1_PROKKA_53952	norB_5	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	4
N2O reduction	D08_G1.16	D08_G1.16_PROKKA_223095	nosZ_53	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D11_O1.27.3	D11_O1.27.3_PROKKA_54362	nosZ_12	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	3
N2O reduction	D15_G1.8	D15_G1.8_PROKKA_57771	nosZ_6	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	3
N2O reduction	D15_L1.3	D15_L1.3_PROKKA_51457	nosZ_5	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	3
N2O reduction	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_45200	nosZ_4	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	4
N2O reduction	D16_L3.1.1	D16_L3.1.1_PROKKA_104261	nosZ_26	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D16_L3.1.1	D16_L3.1.1_PROKKA_24585	nosZ_8	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D16_O2.2.1.1.14	D16_O2.2.1.1.14_PROKKA_100660	nosZ_24	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D16_O2.2.1.1.14	D16_O2.2.1.1.14_PROKKA_246365	nosZ_67	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D19_G1.34.1.1	D19_G1.34.1.1_PROKKA_152993	nosZ_49	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D19_G1.34.1.1	D19_G1.34.1.1_PROKKA_43160	nosZ_17	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D23_P13	D23_P13_PROKKA_143695	nosZ_45	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D24_L14	D24_L14_PROKKA_118007	nosZ_32	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	3
N2O reduction	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_99294	nosZ_26	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	3
N2O reduction	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_232554	NA	K00376	nitrous-oxide reductase [EC:1.7.2.4]	hypothetical protein	NA	3
N2O reduction	D30_P23	D30_P23_PROKKA_262429	nosZ_61	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D33_L1.8.2	D33_L1.8.2_PROKKA_204528	nosZ_37	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D35_G2.16	D35_G2.16_PROKKA_43244	nosZ_11	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D35_G2.23	D35_G2.23_PROKKA_102109	nosZ_27	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D35_G2.27	D35_G2.27_PROKKA_24999	nosZ_7	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D37_G1.25.1	D37_G1.25.1_PROKKA_127432	cbaB_13	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Cytochrome c oxidase subunit 2	1.9.3.1	1
N2O reduction	D37_G5	D37_G5_PROKKA_101851	nosZ_19	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D38_G2.3	D38_G2.3_PROKKA_169651	nosZ_28	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D39_G1.35	D39_G1.35_PROKKA_259165	nosZ_68	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D41_O4	D41_O4_PROKKA_31534	nosZ_6	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D47_O14	D47_O14_PROKKA_266715	nosZ_70	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D47_O5	D47_O5_PROKKA_295865	nosZ_74	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D47_O5	D47_O5_PROKKA_64493	nosZ_19	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
N2O reduction	D49_G15	D49_G15_PROKKA_247513	nosZ_66	K00376	nitrous-oxide reductase [EC:1.7.2.4]	Nitrous-oxide reductase precursor	1.7.2.4	2
glutamine/glutamate synthesis	A01_O1.2.4	A01_O1.2.4_PROKKA_44847	gltD_2	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	A01_O1.2.4	A01_O1.2.4_PROKKA_44848	gltB_14	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain precursor	1.4.1.13	3
glutamine/glutamate synthesis	D03_O1.31.2	D03_O1.31.2_PROKKA_69401	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D04_G2.5	D04_G2.5_PROKKA_74717	glnA_10	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D04_L6	D04_L6_PROKKA_189881	glnA_23	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D04_L6	D04_L6_PROKKA_189882	glnA_24	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D04_L6	D04_L6_PROKKA_271671	gltB_77	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	1
glutamine/glutamate synthesis	D04_L6	D04_L6_PROKKA_271672	gltB_78	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_161246	gltB_52	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_179152	glnA_22	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_219539	gltB_63	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_225693	glnA_33	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_254117	glnA_38	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_271345	gltB_76	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_59134	glnA_7	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D04_O2.19	D04_O2.19_PROKKA_61310	glnT_4	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 3	6.3.1.2	1
glutamine/glutamate synthesis	D05_G3.14.1	D05_G3.14.1_PROKKA_179281	glnA_32	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D05_G3.14.1	D05_G3.14.1_PROKKA_179282	glnA_33	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D05_G3.4	D05_G3.4_PROKKA_94281	glnA2	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D05_G3.4	D05_G3.4_PROKKA_140762	gltB_35	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D05_G3.4	D05_G3.4_PROKKA_140763	gltB_36	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D05_G3.4	D05_G3.4_PROKKA_148096	glnA_29	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D05_L3.17	D05_L3.17_PROKKA_83799	gltB_20	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	3
glutamine/glutamate synthesis	D05_L3.17	D05_L3.17_PROKKA_127212	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D08_G1.16	D08_G1.16_PROKKA_193055	glnA_37	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D08_G1.16	D08_G1.16_PROKKA_240646	gltD_29	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D08_O6	D08_O6_PROKKA_202714	gltD_25	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	4
glutamine/glutamate synthesis	D09_G1.28	D09_G1.28_PROKKA_05438	glnA_2	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D09_G1.28	D09_G1.28_PROKKA_95489	gltB_30	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D09_G1.28	D09_G1.28_PROKKA_127923	gltB_37	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D09_G1.28	D09_G1.28_PROKKA_156128	puuA_7	K01915	glutamine synthetase [EC:6.3.1.2]	Gamma-glutamylputrescine synthetase PuuA	6.3.1.11	1
glutamine/glutamate synthesis	D09_G1.28	D09_G1.28_PROKKA_41668	glnA_5	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D10_O1.45	D10_O1.45_PROKKA_113038	glnA_29	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D10_O1.45	D10_O1.45_PROKKA_123064	glnII_6	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	2
glutamine/glutamate synthesis	D10_O1.45	D10_O1.45_PROKKA_152735	gltB_45	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	2
glutamine/glutamate synthesis	D10_O1.45	D10_O1.45_PROKKA_211477	gltB_62	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D11_O1.27.3	D11_O1.27.3_PROKKA_157927	gltB_50	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D11_O1.7	D11_O1.7_PROKKA_115253	glnA_26	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D12_L1.3	D12_L1.3_PROKKA_87878	preT_1	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	1.3.1.1	1
glutamine/glutamate synthesis	D12_L1.3	D12_L1.3_PROKKA_116122	glnA_23	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D12_L1.3	D12_L1.3_PROKKA_22773	gltB_11	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D13_G1.3.2	D13_G1.3.2_PROKKA_90181	glnA_16	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	4
glutamine/glutamate synthesis	D13_G1.3.2	D13_G1.3.2_PROKKA_288702	gltB_77	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	4
glutamine/glutamate synthesis	D15_G1.18.2	D15_G1.18.2_PROKKA_93870	glnA_22	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	3
glutamine/glutamate synthesis	D15_G1.8	D15_G1.8_PROKKA_83316	gltB_24	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	3
glutamine/glutamate synthesis	D15_G1.8	D15_G1.8_PROKKA_87440	gltB_28	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D15_G1.8	D15_G1.8_PROKKA_40143	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D15_G4	D15_G4_PROKKA_89070	glnA_19	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	3
glutamine/glutamate synthesis	D15_G4	D15_G4_PROKKA_174799	gltD_10	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D15_G4	D15_G4_PROKKA_36530	gltB_7	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain precursor	1.4.1.13	3
glutamine/glutamate synthesis	D15_L1.3	D15_L1.3_PROKKA_124344	gltB_36	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_173688	NA	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase%2C catalytic domain	NA	4
glutamine/glutamate synthesis	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_179680	NA	K01915	glutamine synthetase [EC:6.3.1.2]	hypothetical protein	NA	4
glutamine/glutamate synthesis	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_38715	gltB_9	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	4
glutamine/glutamate synthesis	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_38714	gltB_8	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	4
glutamine/glutamate synthesis	D19_G1.34.1.1	D19_G1.34.1.1_PROKKA_283701	gltD_22	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D20_G1.24	D20_G1.24_PROKKA_138632	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D20_G1.24	D20_G1.24_PROKKA_57095	gltB_26	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D20_O1.13	D20_O1.13_PROKKA_171928	glnII_7	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	4
glutamine/glutamate synthesis	D20_O1.13	D20_O1.13_PROKKA_29991	gltD_2	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	4
glutamine/glutamate synthesis	D20_O1.13	D20_O1.13_PROKKA_48615	glnA_6	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	4
glutamine/glutamate synthesis	D20_O1.17	D20_O1.17_PROKKA_15964	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D20_O1.17	D20_O1.17_PROKKA_59741	gltB_27	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	3
glutamine/glutamate synthesis	D20_P23	D20_P23_PROKKA_180042	glnA_26	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	3
glutamine/glutamate synthesis	D20_P23	D20_P23_PROKKA_46390	gltD_5	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D20_P23	D20_P23_PROKKA_46389	gltB_20	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain precursor	1.4.1.13	3
glutamine/glutamate synthesis	D22_G1.42.2	D22_G1.42.2_PROKKA_104134	glnA_21	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	1
glutamine/glutamate synthesis	D22_L1.5.4	D22_L1.5.4_PROKKA_73751	glnA_17	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D22_L1.5.4	D22_L1.5.4_PROKKA_23857	gltB_9	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D23_P13	D23_P13_PROKKA_78551	glnA_22	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D23_P13	D23_P13_PROKKA_118266	preT_1	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	1.3.1.1	2
glutamine/glutamate synthesis	D24_L14	D24_L14_PROKKA_82458	gltB_30	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D24_L14	D24_L14_PROKKA_82459	gltB_31	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	3
glutamine/glutamate synthesis	D24_L14	D24_L14_PROKKA_09630	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D24_L14	D24_L14_PROKKA_36433	glnT_1	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 3	6.3.1.2	3
glutamine/glutamate synthesis	D26_L1.23	D26_L1.23_PROKKA_219638	gltB_83	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	2
glutamine/glutamate synthesis	D26_L1.23	D26_L1.23_PROKKA_219639	gltB_84	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D26_L1.23	D26_L1.23_PROKKA_61990	glnA_18	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D28_L2.9	D28_L2.9_PROKKA_73699	NA	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	hypothetical protein	NA	1
glutamine/glutamate synthesis	D28_L2.9	D28_L2.9_PROKKA_91500	gltB_39	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D28_L2.9	D28_L2.9_PROKKA_07824	gltB_6	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D28_L2.9	D28_L2.9_PROKKA_135233	glnA_29	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	1
glutamine/glutamate synthesis	D28_L2.9	D28_L2.9_PROKKA_242512	gltB_78	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D28_L2.9	D28_L2.9_PROKKA_267242	gltB_87	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D28_O5	D28_O5_PROKKA_37276	glnA_10	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	4
glutamine/glutamate synthesis	D29_L5	D29_L5_PROKKA_04075	gltD_2	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D29_L5	D29_L5_PROKKA_266947	gltB_56	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D29_O1.25	D29_O1.25_PROKKA_277222	gltB_57	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D29_O1.25	D29_O1.25_PROKKA_277223	gltD_37	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
